,Unnamed: 0,id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,is_location_exact,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
19962,19962,31194452,,0,1.0,1.0,1,0,2,40.03355,116.32283,1,1,2,1.0,1,1.0,0,152.00,1,0.00,1,0,0,0,0,1,1,2019-01-12,60.0,8.0,8.0,8.0,8.0,8.0,8.0,0,0,2,0,0,1,0,1,0,0.23
19963,19963,31194876,100%,1,4.0,4.0,1,0,4,40.65148,117.27693,0,0,5,1.0,2,3.0,0,996.00,1,0.00,1,29,59,89,364,14,14,2019-01-13,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,4,4,0,0,3.26
19965,19965,31195677,97%,1,8.0,8.0,1,0,0,39.89471,116.42479,1,0,4,1.0,1,1.0,0,526.00,1,0.00,1,27,57,87,241,2,2,2019-03-15,90.0,10.0,9.0,10.0,10.0,10.0,8.0,1,0,2,0,0,8,8,0,0,0.88
19966,19966,31195834,0%,0,2.0,2.0,1,0,9,39.85118,116.44196,0,1,1,1.0,1,1.0,0,117.00,1,0.00,1,20,50,80,355,1,1,2019-01-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,1,0,1,0,0.21
19968,19968,31195870,97%,1,8.0,8.0,1,0,3,39.89224,116.4456,1,0,4,1.0,1,1.0,0,560.00,1,0.00,1,25,55,85,228,1,1,2018-12-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,8,8,0,0,0.21
19969,19969,31195918,100%,0,13.0,13.0,1,1,3,39.90698,116.47532,1,1,2,1.0,1,1.0,0,277.00,2,100.00,1,23,23,23,297,6,6,2019-01-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,13,0,13,0,1.53
19970,19970,31196010,100%,1,3.0,3.0,1,0,3,39.96206,116.44977,0,1,2,1.0,1,1.0,0,145.00,1,0.00,1,1,1,1,1,18,18,2019-01-10,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,2,0,1,1,4.09
19974,19974,31196151,100%,0,1.0,1.0,1,0,11,39.78121,116.42085,1,0,3,1.0,1,2.0,0,269.00,1,0.00,1,28,58,88,88,2,2,2019-02-11,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,2,0,0,1,1,0,0,0.59
19975,19975,31196246,100%,0,13.0,13.0,1,1,3,39.90774,116.47612,1,1,1,1.0,1,1.0,0,207.00,1,100.00,1,25,55,85,360,4,4,2019-01-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,13,0,13,0,0.87
19976,19976,31196313,99%,0,226.0,226.0,1,0,2,39.99117,116.33583,1,0,6,2.0,3,3.0,0,"1,189.00",1,0.00,1,22,43,73,348,5,5,2019-01-12,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,221,67,154,0,1.15
19978,19978,31196367,100%,0,13.0,13.0,1,1,3,39.90617,116.47642,1,1,1,1.0,1,1.0,0,166.00,1,80.00,1,28,58,88,363,2,2,2019-01-26,80.0,10.0,8.0,9.0,9.0,10.0,9.0,1,0,0,0,0,13,0,13,0,0.52
19979,19979,31196460,100%,0,13.0,13.0,1,1,3,39.90605,116.47545,1,1,2,1.0,1,1.0,0,256.00,2,100.00,1,25,55,85,360,5,5,2019-01-22,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,13,0,13,0,1.25
19980,19980,31196561,100%,0,13.0,13.0,1,1,3,39.90723,116.47631,1,1,2,1.0,1,1.0,0,242.00,2,100.00,1,30,60,90,365,2,2,2019-01-22,80.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0,0,0,0,13,0,13,0,0.5
19981,19981,31196620,100%,0,2.0,2.0,1,0,4,40.64793,117.26905,1,0,5,2.0,2,3.0,0,560.00,1,0.00,1,28,58,88,363,2,2,2019-04-19,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,1,0,0,2,2,0,0,1.82
19982,19982,31196650,,0,1.0,1.0,1,0,3,39.92103,116.44802,0,0,4,1.0,2,2.0,0,277.00,1,0.00,1,0,0,0,0,2,2,2019-01-21,80.0,9.0,9.0,9.0,8.0,10.0,9.0,1,0,2,0,0,1,1,0,0,0.5
19984,19984,31197639,100%,1,4.0,4.0,1,0,3,39.8858,116.46307,0,0,2,1.5,1,1.0,0,325.00,1,0.00,1,10,40,70,70,9,9,2019-01-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,2,2,0,0,2.29
19986,19986,31198758,100%,1,7.0,7.0,1,0,9,39.86559000000001,116.42256,1,0,4,1.0,1,2.0,0,318.00,2,50.00,1,20,50,80,81,15,15,2019-01-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,7,7,0,0,3.26
19988,19988,31200047,100%,0,28.0,28.0,1,0,3,39.96961,116.3916,0,0,6,1.0,3,3.0,0,539.00,1,0.00,1,20,50,80,81,2,2,2019-01-09,100.0,9.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,0,27,27,0,0,0.45
19990,19990,31200137,100%,0,9.0,9.0,1,0,3,39.98878,116.47377,1,0,2,1.0,1,1.0,0,394.00,1,0.00,1,19,49,79,80,14,14,2019-01-01,87.0,9.0,9.0,9.0,9.0,9.0,9.0,0,0,1,0,0,9,9,0,0,2.98
19991,19991,31200256,100%,1,10.0,10.0,1,0,6,40.37929000000001,116.55187,0,1,3,1.0,1,1.0,0,366.00,2,100.00,1,27,57,87,165,20,20,2019-01-16,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,10,3,7,0,4.72
19992,19992,31200429,100%,1,3.0,3.0,1,0,2,40.00481,116.34882,1,0,5,1.0,2,4.0,0,685.00,1,0.00,2,29,59,89,90,1,1,2019-02-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,3,1,1,1,0.3
19993,19993,31200440,90%,1,1.0,1.0,1,0,3,39.9294,116.4766,1,1,1,1.0,1,1.0,0,159.00,1,0.00,1,0,0,18,19,15,15,2019-01-10,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,1,0,1,0,3.41
19994,19994,31200988,98%,0,97.0,97.0,1,1,3,39.93555,116.45077,1,1,2,1.0,1,1.0,0,353.00,2,100.00,1,23,51,81,95,15,15,2019-02-11,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,20,19,1,0,4.5
19995,19995,31201079,100%,1,7.0,7.0,1,0,1,39.89385,116.37798,0,0,4,1.0,2,2.0,0,332.00,1,0.00,1,0,0,0,0,10,10,2019-01-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,6,5,0,1,2.16
19996,19996,31201217,80%,0,1.0,1.0,1,0,1,39.87353,116.37781,0,0,2,1.0,1,1.0,0,380.00,1,0.00,1,29,59,89,90,5,5,2019-02-14,92.0,10.0,10.0,8.0,8.0,10.0,9.0,1,0,1,0,0,1,1,0,0,1.55
19997,19997,31201618,100%,0,2.0,2.0,1,0,0,39.92292,116.4077,0,0,6,1.0,2,3.0,0,698.00,1,100.00,1,26,56,86,177,3,3,2019-01-01,93.0,9.0,9.0,9.0,9.0,10.0,10.0,1,0,1,0,0,2,2,0,0,0.64
19999,19999,31201821,100%,1,13.0,13.0,1,0,3,39.93202,116.46531,0,0,3,1.0,1,2.0,0,429.00,2,40.00,1,21,40,70,71,5,5,2018-12-31,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,6,4,2,0,1.06
20000,20000,31202247,100%,1,13.0,13.0,1,0,3,39.9176,116.46802,0,0,4,1.0,2,2.0,0,332.00,1,0.00,1,5,35,65,66,3,3,2018-12-31,87.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,0,0,0,6,4,2,0,0.63
20002,20002,31204867,91%,0,4.0,4.0,1,0,9,39.85522,116.35673,0,0,4,1.0,2,2.0,0,595.00,1,0.00,1,30,60,90,365,1,1,2019-02-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,4,3,1,0,0.3
20003,20003,31205334,100%,0,5.0,5.0,1,0,7,40.06121,116.30768,0,1,2,1.0,1,1.0,0,186.00,1,0.00,1,30,39,62,337,3,3,2019-03-14,87.0,9.0,10.0,10.0,9.0,9.0,10.0,1,0,2,0,0,5,0,3,2,1.29
20005,20005,31210085,100%,1,20.0,20.0,1,0,0,39.92681,116.41392,1,0,2,1.0,1,1.0,0,401.00,1,100.00,1,12,42,72,347,1,1,2019-03-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,19,12,7,0,0.39
20007,20007,31211160,100%,1,2.0,2.0,1,0,2,39.96555,116.30863,1,1,2,1.0,1,1.0,0,373.00,1,0.00,1,0,25,55,330,14,14,2019-01-01,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,2,1,1,0,2.96
20011,20011,31212309,100%,0,27.0,27.0,1,0,1,39.89505,116.33693,1,0,4,1.0,1,2.0,0,497.00,2,35.00,1,20,45,70,345,5,5,2019-01-16,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,27,27,0,0,1.18
20012,20012,31212976,100%,1,4.0,4.0,1,0,0,39.90962,116.39797,0,1,2,1.0,1,1.0,0,297.00,1,0.00,2,28,52,52,52,2,2,2019-01-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,4,0,4,0,0.43
20018,20018,31215521,100%,0,6.0,6.0,1,0,11,39.7643,116.33681,1,1,3,1.0,1,2.0,0,691.00,1,0.00,1,30,60,90,90,1,1,2019-01-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,6,0,6,0,0.22
20019,20019,31215919,100%,0,3.0,3.0,1,0,3,39.95757,116.44045,0,0,12,1.0,2,6.0,0,899.00,8,80.00,1,30,60,90,91,3,3,2019-01-24,100.0,9.0,8.0,10.0,10.0,10.0,9.0,0,0,0,0,0,3,3,0,0,0.76
20021,20021,31216227,100%,0,27.0,27.0,1,0,3,40.00658,116.40222,0,0,5,1.0,2,3.0,0,595.00,3,35.00,1,20,50,75,350,3,3,2019-02-13,100.0,9.0,10.0,10.0,9.0,10.0,9.0,1,0,1,0,0,27,27,0,0,0.92
20022,20022,31217318,100%,0,3.0,3.0,1,0,2,39.98147,116.33663,1,2,1,1.0,1,1.0,0,111.00,1,0.00,1,28,58,88,179,3,3,2019-01-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,3,2,0,1,0.78
20024,20024,31217680,100%,1,4.0,4.0,1,0,10,39.76602000000001,116.21678,0,0,4,1.0,2,2.0,0,276.00,1,0.00,1,22,32,32,32,13,13,2019-01-12,97.0,10.0,9.0,9.0,10.0,9.0,10.0,1,0,1,0,0,4,4,0,0,2.98
20025,20025,31218244,100%,1,3.0,3.0,1,0,3,40.02052,116.46567,1,0,4,1.0,2,2.0,0,525.00,4,100.00,1,0,20,50,50,4,4,2019-03-14,100.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,2,0,0,3,3,0,0,1.71
20026,20026,31218640,100%,0,12.0,12.0,1,0,0,39.89831,116.42262,1,0,6,1.0,3,3.0,0,567.00,1,100.00,1,26,56,86,361,1,1,2019-01-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,12,12,0,0,0.26
20027,20027,31225290,100%,0,16.0,16.0,1,0,3,39.92448,116.61666,0,0,4,1.0,1,2.0,0,276.00,1,0.00,1,26,56,86,361,4,4,2019-01-06,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,1,0,0,16,16,0,0,0.88
20028,20028,31225663,100%,0,16.0,16.0,1,0,3,39.92598,116.61619,0,0,2,1.0,1,1.0,0,235.00,1,0.00,1,30,60,90,365,1,1,2019-03-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,16,16,0,0,0.4
20030,20030,31225704,100%,0,1.0,1.0,1,1,2,40.04786,116.35316,1,0,6,1.0,3,3.0,0,456.00,5,50.00,2,30,60,90,90,2,2,2019-02-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,1,1,0,0,0.55
20031,20031,31225726,100%,0,1.0,1.0,1,0,12,40.41919,115.93277,0,0,8,4.0,4,4.0,0,"1,798.00",8,200.00,1,29,59,89,364,2,2,2019-01-26,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,1,1,0,0,0.52
20032,20032,31226456,100%,0,1.0,1.0,1,0,3,39.91733,116.47502,0,1,1,1.0,1,1.0,0,270.00,1,0.00,3,4,32,62,153,4,4,2019-01-13,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,1,0,1,0,0.93
20035,20035,31227065,100%,0,2.0,2.0,1,0,7,40.06527,116.43436,1,2,1,1.0,1,1.0,0,69.00,1,0.00,1,30,60,90,365,4,4,2019-03-15,90.0,8.0,9.0,9.0,9.0,9.0,9.0,0,0,0,0,0,2,0,1,1,1.74
20036,20036,31227464,100%,0,1.0,1.0,1,0,3,39.97862,116.41948,1,1,2,1.0,1,1.0,0,235.00,2,"1,000.00",2,7,21,36,127,9,9,2019-01-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,1,0,1,0,2.09
20037,20037,31227489,99%,1,14.0,14.0,1,0,3,39.86709000000001,116.4435,0,1,1,1.0,1,1.0,0,145.00,1,0.00,1,6,10,14,285,6,6,2019-01-26,100.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,1,0,0,11,3,6,2,1.55
20039,20039,31227814,100%,0,5.0,5.0,1,0,7,40.06053,116.30548,0,1,2,1.0,1,1.0,0,186.00,1,0.00,1,30,39,62,337,1,1,2019-04-13,100.0,10.0,10.0,10.0,10.0,8.0,10.0,1,0,2,0,0,5,0,3,2,0.75
20040,20040,31227831,100%,1,2.0,2.0,1,0,3,39.94116,116.44219,1,1,2,1.0,1,1.0,0,221.00,1,0.00,1,22,52,82,173,16,16,2019-01-11,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,2,0,2,0,3.66
20042,20042,31228340,70%,0,4.0,4.0,1,0,3,39.89967,116.54842,0,0,2,1.0,0,1.0,0,270.00,1,0.00,1,29,59,89,180,2,2,2019-01-11,80.0,8.0,10.0,9.0,10.0,7.0,9.0,1,0,1,0,0,4,4,0,0,0.46
20043,20043,31228725,100%,1,2.0,2.0,1,0,3,39.93955,116.4437,1,1,2,1.0,1,1.0,0,187.00,1,0.00,1,25,55,85,176,15,15,2019-01-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,2,0,2,0,3.49
20046,20046,31229706,80%,0,1.0,1.0,1,0,3,39.94353,116.50226,0,1,1,1.0,1,1.0,0,186.00,1,0.00,2,15,45,75,350,6,6,2019-02-02,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,2,0,0,1,0,1,0,1.64
20048,20048,31229905,100%,0,3.0,3.0,1,0,12,40.45043,115.98424,1,1,6,1.0,3,3.0,0,387.00,1,0.00,1,30,60,90,365,1,1,2019-02-09,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,3,2,1,0,0.29
20049,20049,31229937,100%,1,12.0,12.0,1,0,0,39.94045,116.43562,1,0,2,1.0,1,1.0,0,456.00,1,0.00,1,22,52,82,83,13,13,2019-02-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,6,5,1,0,4.64
20051,20051,31230511,100%,0,7.0,7.0,1,1,1,39.94322,116.38545,0,0,4,1.0,1,1.0,0,270.00,2,60.00,1,25,55,85,360,9,9,2019-03-11,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,7,6,1,0,3.75
20053,20053,31232721,100%,0,11.0,11.0,1,0,1,39.89832,116.36978,0,0,4,1.5,2,2.0,0,380.00,1,0.00,1,0,26,56,56,18,18,2019-01-15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,10,10,0,0,4.22
20054,20054,31232958,100%,0,4.0,4.0,1,1,2,39.9525,116.30821,0,2,2,1.0,1,1.0,0,201.00,1,0.00,1,2,15,45,136,6,6,2019-01-23,92.0,10.0,9.0,10.0,9.0,10.0,10.0,1,0,2,0,0,4,2,0,2,1.51
20055,20055,31236347,100%,0,2.0,2.0,1,0,5,40.17176,116.65758999999998,0,0,2,1.0,1,1.0,0,269.00,1,0.00,1,24,54,84,174,8,8,2019-02-13,93.0,10.0,9.0,10.0,10.0,9.0,9.0,1,0,2,0,0,2,1,1,0,2.42
20056,20056,31239764,100%,0,3.0,3.0,1,0,2,39.91815,116.29144,0,1,3,1.0,1,1.0,0,290.00,1,50.00,3,0,0,0,0,1,1,2019-02-24,100.0,10.0,10.0,10.0,10.0,10.0,8.0,1,0,0,0,0,2,1,1,0,0.34
20057,20057,31240676,100%,1,1.0,1.0,1,0,1,39.8756,116.34034,1,0,2,1.0,1,1.0,0,173.00,1,0.00,1,4,15,17,18,37,37,2019-01-16,96.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,1,0,0,1,1,0,0,8.81
20058,20058,31241995,100%,1,1.0,1.0,1,0,3,39.92719,116.47645,1,0,2,1.0,1,1.0,0,380.00,1,0.00,1,15,37,67,158,13,13,2019-01-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,1,1,0,0,3.12
20059,20059,31242081,100%,0,2.0,2.0,1,0,10,39.72125,116.17024,1,0,2,1.0,1,1.0,0,131.00,1,0.00,1,30,60,90,365,1,1,2019-01-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,2,2,0,0,0.24
20060,20060,31242568,100%,0,3.0,3.0,1,0,2,39.94999,116.35901,1,1,2,1.0,1,1.0,0,221.00,1,0.00,1,23,49,79,170,5,5,2019-02-09,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,3,0,3,0,1.47
20061,20061,31242701,100%,0,29.0,29.0,1,0,5,40.21236,116.51462,0,0,6,1.0,1,3.0,0,297.00,2,50.00,1,30,60,90,365,1,1,2019-02-16,60.0,8.0,10.0,8.0,10.0,6.0,6.0,1,0,2,0,0,29,29,0,0,0.31
20062,20062,31242839,100%,0,3.0,3.0,1,0,2,39.95107,116.3631,1,1,2,1.0,1,1.0,0,180.00,1,0.00,1,14,41,71,162,4,4,2019-01-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,3,0,3,0,1.04
20063,20063,31242865,100%,1,23.0,23.0,1,0,3,39.88775,116.46593,0,1,1,1.0,1,1.0,0,180.00,1,0.00,1,18,48,78,78,6,6,2019-01-13,93.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,2,0,0,23,0,23,0,1.38
20066,20066,31243225,100%,1,23.0,23.0,1,0,3,39.88901,116.46608,0,1,2,1.0,1,1.0,0,186.00,1,0.00,1,30,60,90,90,4,4,2019-01-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,23,0,23,0,0.86
20067,20067,31243406,67%,0,1.0,1.0,1,0,3,39.88911,116.46333,1,2,2,1.0,1,2.0,0,97.00,1,70.00,3,0,0,11,11,1,1,2019-01-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,1,0,0,1,0.26
20074,20074,31245260,98%,1,47.0,47.0,1,0,0,39.89729000000001,116.42391,1,0,4,1.0,1,2.0,0,698.00,1,0.00,1,27,48,48,48,3,3,2019-01-21,100.0,9.0,9.0,10.0,10.0,10.0,9.0,0,0,2,0,0,47,47,0,0,0.74
20075,20075,31245299,100%,0,6.0,6.0,1,0,12,40.5351,116.34905,0,0,10,4.0,4,4.0,0,"3,881.00",1,0.00,1,24,52,82,357,2,2,2019-01-06,100.0,10.0,10.0,10.0,10.0,8.0,9.0,1,0,1,0,0,5,5,0,0,0.44
20076,20076,31245472,100%,1,22.0,22.0,1,0,3,39.93139,116.44356,0,0,3,1.5,1,1.0,0,698.00,2,50.00,1,28,58,88,363,29,29,2019-01-03,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,5,5,0,0,6.26
20077,20077,31245582,100%,1,2.0,2.0,1,0,1,39.93138,116.34367,0,0,2,1.0,1,1.0,0,297.00,1,0.00,30,18,36,66,341,19,19,2019-01-12,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,2,1,1,0,4.35
20078,20078,31245628,100%,1,18.0,18.0,1,0,2,39.9499,116.3352,1,0,4,1.0,2,1.0,0,588.00,1,0.00,1,16,46,76,191,11,11,2019-01-06,98.0,10.0,10.0,9.0,10.0,10.0,10.0,1,0,1,0,0,12,12,0,0,2.43
20079,20079,31245647,100%,1,6.0,6.0,1,1,3,40.00557,116.48097,0,2,1,2.0,1,4.0,0,117.00,1,0.00,2,30,60,90,365,4,4,2019-01-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,6,0,1,5,1.05
20080,20080,31245996,100%,0,4.0,4.0,1,0,1,39.94244000000001,116.37962,0,0,4,1.0,2,2.0,0,588.00,1,0.00,2,20,47,73,74,6,6,2019-01-19,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,4,2,2,0,1.46
20081,20081,31246036,98%,1,47.0,47.0,1,0,0,39.89583,116.42522,1,0,2,1.0,1,1.0,0,552.00,1,0.00,1,0,0,0,0,4,4,2019-01-08,90.0,10.0,8.0,10.0,10.0,10.0,10.0,0,0,2,0,0,47,47,0,0,0.89
20084,20084,31246589,100%,1,18.0,18.0,1,0,2,39.91222,116.29901,1,0,2,1.0,1,1.0,0,297.00,1,0.00,1,27,57,87,161,17,17,2019-01-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,12,12,0,0,3.72
20085,20085,31246712,100%,0,29.0,29.0,1,0,5,40.21419,116.51342,0,0,6,1.0,2,4.0,0,297.00,2,50.00,1,30,60,90,365,2,2,2019-04-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,29,29,0,0,1.4
20086,20086,31246774,100%,0,4.0,4.0,1,0,1,39.94215,116.38006,0,1,1,1.0,1,1.0,0,401.00,1,0.00,1,30,60,90,91,1,1,2019-02-08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,4,2,2,0,0.29
20087,20087,31246886,100%,0,1.0,1.0,1,0,3,39.94705,116.55164,0,1,1,1.0,1,1.0,0,159.00,1,0.00,1,29,59,89,89,2,2,2019-04-26,100.0,9.0,9.0,9.0,9.0,8.0,9.0,1,0,0,0,0,1,0,1,0,2.0
20088,20088,31247590,100%,1,18.0,18.0,1,0,2,39.91388,116.2974,1,0,4,1.0,2,2.0,0,470.00,1,0.00,1,28,58,88,157,14,14,2019-01-29,94.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,1,0,0,12,12,0,0,3.68
20089,20089,31248043,100%,1,18.0,18.0,1,0,2,39.91583,116.30838,1,0,5,1.0,2,2.0,0,525.00,3,50.00,1,21,51,81,150,18,18,2019-01-06,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,12,12,0,0,3.94
20090,20090,31248512,100%,0,12.0,12.0,1,0,9,39.83689,116.37062,0,0,2,1.0,0,1.0,0,401.00,1,0.00,1,29,59,89,179,1,1,2019-01-24,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,12,12,0,0,0.25
20093,20093,31250760,100%,0,5.0,5.0,1,0,12,40.4319,115.96101000000002,1,0,2,1.0,1,1.0,0,456.00,1,0.00,1,18,47,77,162,2,2,2019-02-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,5,5,0,0,0.55
20094,20094,31251045,100%,0,10.0,10.0,1,0,10,39.72489,116.17468999999998,0,0,4,1.0,0,1.0,0,401.00,1,0.00,1,28,58,88,363,2,2,2019-03-24,100.0,10.0,8.0,10.0,10.0,10.0,8.0,1,0,2,0,0,10,10,0,0,1.0
20095,20095,31251559,100%,0,7.0,7.0,1,0,2,39.97453,116.33712,0,0,2,1.0,0,1.0,0,602.00,1,0.00,1,25,55,85,360,6,6,2019-02-20,97.0,9.0,10.0,10.0,10.0,10.0,9.0,0,0,0,0,0,6,6,0,0,1.98
20096,20096,31252991,100%,1,1.0,1.0,1,0,3,40.00566,116.41321,0,1,1,1.0,1,1.0,0,311.00,1,80.00,1,26,47,77,78,19,19,2019-01-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,1,0,1,0,4.13
20097,20097,31253381,100%,0,15.0,15.0,1,0,2,39.90783,116.26865,0,0,4,1.0,1,2.0,0,697.00,1,0.00,1,27,57,87,87,1,1,2019-02-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,15,15,0,0,0.32
20100,20100,31262540,100%,0,3.0,3.0,1,0,3,39.89966,116.54838,1,0,2,1.0,1,1.0,0,297.00,1,0.00,1,22,52,82,357,4,4,2019-01-13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,3,3,0,0,0.93
20101,20101,31263636,100%,0,5.0,5.0,1,0,12,40.4301,115.95886000000002,1,0,2,1.0,1,1.0,0,456.00,1,0.00,1,9,33,63,198,8,8,2019-01-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,5,5,0,0,1.83
20103,20103,31266489,100%,0,27.0,27.0,1,0,3,39.92503,116.47539,0,0,2,1.0,1,1.0,0,401.00,1,0.00,1,6,15,41,316,14,14,2019-01-10,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,27,27,0,0,3.18
20104,20104,31266939,98%,1,47.0,47.0,1,0,0,39.89572,116.42564,1,0,4,1.0,2,2.0,0,996.00,1,0.00,1,22,43,43,43,3,3,2019-01-14,93.0,10.0,10.0,10.0,9.0,10.0,9.0,0,0,2,0,0,47,47,0,0,0.7
20105,20105,31267105,95%,0,28.0,28.0,1,0,0,39.87842,116.39487,1,0,4,1.0,2,2.0,0,567.00,1,0.00,1,19,49,79,122,3,3,2019-01-28,73.0,10.0,9.0,9.0,9.0,10.0,9.0,1,0,1,0,0,28,28,0,0,0.79
20106,20106,31267272,100%,0,5.0,5.0,1,1,3,39.97023,116.48645,0,0,3,1.0,1,1.0,0,470.00,1,0.00,1,30,60,90,91,5,5,2019-01-10,88.0,8.0,9.0,8.0,10.0,9.0,8.0,1,0,2,0,0,5,3,2,0,1.14
20109,20109,31268657,100%,1,4.0,4.0,1,0,0,39.89873,116.43964,1,1,2,1.0,1,1.0,0,194.00,1,0.00,1,13,42,72,73,12,12,2019-01-20,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,4,1,3,0,2.95
20110,20110,31268701,100%,0,11.0,11.0,1,0,3,39.93399,116.44442,0,0,2,1.0,0,1.0,0,816.00,1,0.00,1,27,57,87,362,3,3,2019-01-04,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,11,11,0,0,0.65
