id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,neighbourhood_cleansed0,neighbourhood_cleansed1,neighbourhood_cleansed2,neighbourhood_cleansed3,neighbourhood_cleansed4,neighbourhood_cleansed5,neighbourhood_cleansed6,neighbourhood_cleansed7,neighbourhood_cleansed8,neighbourhood_cleansed9,neighbourhood_cleansed10,neighbourhood_cleansed11,neighbourhood_cleansed12,neighbourhood_cleansed13,neighbourhood_cleansed14,neighbourhood_cleansed15,bed_type0,bed_type1,bed_type2,bed_type3,bed_type4,room_type0,room_type1,room_type2,cancellation_policy0,cancellation_policy1,cancellation_policy2,Distance
28724098,100,1,7,7,1,0,39.97689,116.36321,0,2,1,1,1,201,1,0,1,29,59,89,90,15,15,218,95,10,9,10,10,9,9,1,0,0,5,0,3,2,2.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,5.903
28724835,100,1,4,4,1,0,39.89997,116.39006,0,5,1,2,2,898,1,0,1,11,30,55,145,28,28,229,96,10,10,10,10,10,10,1,0,0,4,4,0,0,3.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.371
28724917,96.53,0,1,1,1,0,39.85422,116.50626,1,2,1,1,1,159,1,0,2,0,0,0,0,1,1,226,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,12.651
28725212,100,1,66,66,1,1,39.91967,116.49446,1,2,1,1,1,228,1,0,1,29,59,88,363,6,6,21,100,10,10,10,10,9,9,1,0,0,61,24,37,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,8.504
28725350,100,1,4,4,1,0,40.14683,116.2542,0,2,1,1,1,228,1,0,1,30,60,90,365,2,2,238,100,10,10,10,10,10,10,1,0,0,4,3,1,0,0.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,26.952
28725380,100,1,7,7,1,1,39.95206,116.31249,0,4,1,2,2,830,1,0,1,6,26,54,54,10,10,205,96,10,10,10,10,10,10,1,0,0,7,3,4,0,1.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,7.502
28725502,100,1,3,3,1,0,39.92603,116.41875,0,3,1,1,2,401,1,0,1,30,60,90,91,14,14,229,99,10,10,10,10,10,10,1,0,0,3,3,0,0,1.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2.019
28725895,100,0,1,1,1,0,39.91444,116.2718,1,6,1,2,3,421,1,0,1,30,60,90,365,1,1,218,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10.702
28725981,100,1,66,66,1,1,39.91947,116.49524,1,3,1,1,2,277,3,100,1,13,43,73,348,6,6,174,100,10,10,10,10,9,10,1,0,0,61,24,37,0,1.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,8.573
28726010,100,1,7,7,1,1,39.95343,116.31267,0,2,1,1,1,325,1,0,1,6,26,56,56,15,15,227,99,10,10,10,10,10,10,0,0,0,7,3,4,0,1.97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7.539
28726843,100,0,14,14,1,0,39.98733,116.31738,1,4,1.5,1,3,256,1,0,1,29,59,89,364,3,3,216,100,10,10,10,10,9,9,0,0,0,14,0,14,0,0.41,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,9.228
28726980,100,1,1,1,1,0,39.76287,116.21658,1,2,1,1,1,242,1,0,1,14,26,56,114,29,29,229,100,10,10,10,10,9,10,0,0,0,1,1,0,0,3.77,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,24.062
28727133,100,0,12,12,1,0,39.90403,116.55907,0,2,1,1,1,256,1,0,1,30,60,90,365,3,3,230,93,10,10,10,10,9,10,1,0,0,12,0,9,3,0.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,14.233
28727246,100,0,14,14,1,0,39.98119,116.32186,0,2,0.5,1,2,124,1,0,1,0,20,50,234,1,1,204,40,10,8,8,10,10,6,0,0,0,14,0,14,0,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8.484
28727650,100,1,2,2,1,0,39.94368,116.59562,0,2,1,1,1,269,1,0,1,7,28,58,58,17,17,171,98,10,10,10,10,9,10,1,0,0,2,2,0,0,2.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,17.118
28727930,100,1,17,17,1,1,39.89743,116.46277,1,4,1,1,2,456,1,0,1,17,47,77,78,3,3,210,100,10,9,10,10,10,10,1,0,0,17,17,0,0,0.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6.773
28729847,100,0,1,1,1,0,39.90237,116.32529,1,1,1,1,2,200,1,0,1,30,60,90,90,2,2,227,100,10,10,10,10,9,10,1,0,0,1,0,1,0,0.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6.74
28729954,100,0,18,18,1,0,39.92192,116.51478,0,1,1,1,1,111,1,0,1,0,0,0,0,1,1,222,100,10,10,10,10,10,10,0,0,0,18,1,1,16,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,10.198
28730625,100,1,3,3,1,0,39.92271,116.57177,0,3,1,1,1,366,1,0,1,27,57,87,177,3,3,230,100,10,10,10,10,10,10,1,0,0,3,3,0,0,0.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15.04
28730700,96.53,0,1,1,1,0,39.91539,116.45044,0,4,1,2,2,519,1,0,1,0,0,0,0,3,3,212,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.947
28730745,76,0,29,29,1,0,39.97434,116.3029,1,4,1,1,1,588,1,0,1,29,59,89,163,5,5,239,88,8,8,8,9,9,8,0,0,0,29,29,0,0,0.63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9.318
28733641,100,1,1,1,1,0,39.95622,116.44502,0,3,1,2,2,401,3,150,3,25,55,85,86,12,12,227,98,10,10,10,10,10,10,0,0,0,1,1,0,0,1.58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.121
28734005,100,0,2,2,1,0,40.05649,116.41632,0,4,1,2,2,401,1,0,2,14,44,74,74,1,1,2,100,10,10,10,10,10,10,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,14.176
28734281,100,0,7,7,1,0,39.99752,116.47555,0,4,1,1,2,587,1,0,1,30,60,90,365,3,3,230,87,10,9,10,10,10,9,1,0,0,7,7,0,0,0.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10.137
28740783,100,0,4,4,1,0,39.87124,116.46586,1,1,1,1,1,69,1,0,2,30,60,90,365,7,7,216,97,10,10,10,10,10,10,1,0,0,4,0,3,1,0.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,8.863
28741162,100,1,1,1,1,0,39.71209,116.31481,0,2,1,1,1,297,1,0,1,4,34,64,154,9,9,226,98,10,10,10,10,8,9,1,0,0,1,1,0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,25.193
28741293,92,0,25,25,1,0,39.92067,116.35479,1,5,1,2,2,580,1,0,1,3,3,3,3,2,2,237,90,7,8,9,9,9,8,1,0,0,23,16,7,0,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.635
28742922,100,0,7,7,1,0,39.92383,116.47571,0,4,1,2,2,588,1,0,1,25,39,69,344,8,8,172,95,10,10,10,9,10,10,1,0,0,7,6,1,0,1.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6.861
28743228,100,0,7,7,1,0,39.92397,116.45729,0,4,1,0,2,788,1,0,1,8,30,60,335,7,7,167,100,10,10,10,10,10,10,1,0,0,7,6,1,0,1.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.299
28743749,100,0,7,7,1,0,39.92021,116.44251,1,4,1,1,3,588,1,0,1,30,60,90,365,1,1,228,60,6,6,6,6,8,8,0,0,0,7,6,1,0,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.142
28743808,100,0,4,4,1,0,39.95761,116.35153,0,3,1,0,1,519,1,0,1,0,10,18,293,3,3,149,100,10,9,10,10,9,9,1,0,0,4,4,0,0,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.856
28743871,100,1,4,4,1,0,40.14636,116.25447,0,2,1,1,1,228,1,0,1,29,59,89,364,3,3,192,100,10,10,10,10,10,10,1,0,0,4,3,1,0,0.46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,26.895
28743908,100,0,1,1,1,0,40.50986,117.18096,0,6,1,2,2,1001,1,0,1,30,60,90,365,1,1,45,100,10,10,10,10,8,10,1,0,0,1,1,0,0,0.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,92.754
28743972,100,1,6,6,1,0,39.89523,116.55026,0,2,1,1,1,367,1,40,1,30,60,90,365,2,2,140,100,10,10,10,10,10,10,0,0,0,4,4,0,0,0.43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,13.742
28744046,100,1,4,4,1,0,40.14558,116.25442,0,2,1,1,1,228,1,0,1,30,60,90,365,3,3,219,93,10,10,10,10,9,10,1,0,0,4,3,1,0,0.41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,26.819
28745003,100,1,1,1,1,1,39.92947,116.45837,1,2,1,1,1,353,1,0,1,21,51,81,172,34,34,231,100,10,10,10,10,10,10,1,0,0,1,0,1,0,4.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.349
28745123,100,1,8,8,1,0,39.89601,116.42573,1,4,1,2,2,588,1,0,1,29,59,89,180,1,1,70,100,10,10,10,10,10,10,0,0,0,8,8,0,0,0.42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.567
28746703,100,0,1,1,1,0,39.93114,116.42173,1,2,1,0,2,498,1,0,3,30,60,90,91,4,4,235,100,10,10,10,10,10,10,0,0,0,1,1,0,0,0.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2.228
28747615,100,0,2,2,1,0,39.92601,116.25125,0,3,1,1,2,359,2,50,2,1,24,54,188,4,4,236,100,10,10,10,10,10,10,1,0,0,2,2,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,12.32
28748110,100,0,52,52,1,1,39.909,116.4947,1,2,1,1,1,221,1,0,1,29,54,84,175,1,1,227,100,10,10,10,10,10,8,0,0,0,52,21,31,0,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8.764
28748115,93,0,8,8,1,0,39.89979,116.54791,0,2,1,0,1,339,1,0,1,29,59,89,364,6,6,233,100,10,10,10,10,9,9,0,0,0,8,8,0,0,0.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,13.413
28748288,100,0,4,4,1,0,40.14611,116.56879,0,14,2,5,8,2279,1,0,1,29,59,89,89,1,1,65,60,4,2,6,4,6,2,1,0,0,4,1,3,0,0.45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,28.192
28748445,100,0,1,1,1,0,39.9251,116.61767,0,5,2,3,3,470,1,0,1,22,44,74,349,3,3,129,93,9,9,9,9,9,9,1,0,0,1,1,0,0,0.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,18.94
28749288,100,1,1,1,1,1,40.01072,116.35121,1,2,1,1,1,201,1,0,1,29,59,89,364,8,8,231,100,10,10,10,10,10,10,0,0,0,1,0,1,0,1.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9.743
28750267,100,1,4,4,1,0,39.86838,116.37233,1,2,1,1,1,242,1,0,1,21,51,81,82,45,45,231,93,10,9,10,10,10,9,1,0,0,4,4,0,0,5.82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7.133
28751028,100,1,1,1,1,0,40.08779,116.54175,0,4,2,2,3,380,4,150,1,14,14,25,25,10,10,228,94,10,9,10,10,10,10,1,0,0,1,1,0,0,1.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,21.511
28751719,100,0,1,1,1,0,39.76755,116.42729,0,4,1,2,2,297,1,0,1,29,59,89,364,1,1,226,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,18.263
28752406,97,0,34,34,1,0,39.88954,116.40277,0,8,2,2,4,982,1,0,1,18,43,73,348,3,3,99,93,9,9,10,10,10,10,0,0,0,32,32,0,0,0.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.538
28760770,95,0,19,19,1,0,39.99614,116.3428,0,3,1,1,1,235,2,89,1,29,59,89,364,9,9,209,91,10,8,10,10,9,9,0,0,0,19,5,13,1,1.29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8.625
28762168,95,0,19,19,1,0,39.99619,116.34418,0,2,1,1,1,277,1,0,1,10,40,70,345,7,7,231,89,9,9,9,9,9,9,0,0,0,19,5,13,1,0.91,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8.569
28762342,95,0,19,19,1,0,39.99645,116.3397,0,2,1,1,1,290,2,89,1,21,51,81,356,6,6,220,97,10,10,10,10,10,9,1,0,0,19,5,13,1,0.81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8.795
28762455,95,0,19,19,1,0,39.99712,116.34034,0,2,1,1,1,290,2,0,1,26,56,70,340,4,4,226,100,10,10,10,10,10,10,1,0,0,19,5,13,1,0.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8.828
28762661,100,1,7,7,1,0,39.89508,116.45755,1,6,1,3,3,698,6,80,1,0,0,0,0,21,21,237,100,10,10,10,10,10,10,1,0,0,7,7,0,0,2.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6.553
28762751,95,0,19,19,1,0,39.98967,116.33809,0,2,1,1,1,297,2,89,1,28,58,88,363,3,3,184,100,10,10,10,10,10,10,1,0,0,19,5,13,1,0.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8.253
28762919,95,0,19,19,1,0,39.98803,116.33936,0,2,1,1,1,290,2,89,1,28,58,88,363,4,4,225,90,10,9,10,10,9,9,0,0,0,19,5,13,1,0.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8.042
28762993,100,0,7,7,1,0,39.99617,116.47582,0,4,1,1,2,587,1,0,1,27,57,87,362,5,5,207,80,8,9,9,8,9,9,1,0,0,7,7,0,0,0.72,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10.042
28763049,95,0,19,19,1,0,39.98807,116.33996,0,1,1,1,1,270,2,89,1,30,60,90,365,5,5,219,96,9,9,10,10,10,10,0,0,0,19,5,13,1,0.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,8.015
28763272,64,0,3,3,1,0,39.98631,116.46716,0,1,1,1,1,118,1,0,1,30,60,90,365,1,1,199,100,10,8,10,10,10,10,1,0,0,3,0,0,3,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,8.739
28763274,95,0,19,19,1,0,39.99308,116.33635,0,2,1,1,1,297,2,89,1,23,53,83,358,4,4,211,80,8,9,9,9,9,8,1,0,0,19,5,13,1,0.57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8.646
28763673,100,0,11,11,1,1,39.96402,116.3958,0,3,1,1,2,401,1,0,1,30,60,90,365,2,2,208,100,10,10,10,10,10,10,0,0,0,11,10,1,0,0.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3.784
28763693,100,0,2,2,1,0,39.94357,116.44027,0,4,1,1,4,201,1,178,1,29,59,89,364,3,3,224,100,10,10,10,10,10,10,1,0,0,2,0,1,1,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4.094
28763909,100,1,26,26,1,1,39.99059,116.40843,0,2,1,1,1,297,2,0,1,16,36,65,156,15,15,229,97,10,10,10,10,10,10,0,0,0,25,25,0,0,1.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.826
28763981,100,0,9,9,1,0,40.36581,115.98896,0,3,1,1,2,256,1,0,1,29,57,87,178,2,2,31,90,9,9,9,9,10,10,1,0,0,9,0,9,0,1.87,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,59.526
28764540,98,1,14,14,1,0,39.92844,116.44387,1,6,1,3,3,519,6,100,1,27,57,87,100,26,26,238,92,10,9,10,10,10,9,1,0,0,14,14,0,0,3.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.116
28764802,100,0,4,4,1,0,39.90934,116.18447,0,5,1.5,2,2,470,4,35,1,26,51,78,352,6,6,227,87,8,9,8,9,8,9,1,0,0,4,4,0,0,0.79,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,18.155
28765139,100,0,1,1,1,0,39.93651,116.68666,1,4,1,2,2,380,1,0,3,30,60,90,180,1,1,219,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,24.824
28765187,100,0,7,7,1,0,39.99658,116.47625,0,4,1,1,2,587,1,0,1,30,60,90,365,2,2,226,90,9,9,10,10,9,9,1,0,0,7,7,0,0,0.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10.101
28765342,100,0,7,7,1,0,39.99777,116.47731,0,2,1,1,1,566,1,0,1,30,60,90,365,1,1,228,80,8,8,8,8,8,8,1,0,0,7,7,0,0,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10.259
28765379,92,0,7,7,1,0,39.9371,116.39455,0,8,1,3,2,2289,1,0,1,20,50,80,100,15,15,209,93,9,9,10,9,10,9,0,0,0,7,7,0,0,2.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.797
28765670,96.53,0,1,1,1,0,39.99612,116.41635,1,2,1,1,1,201,1,0,2,29,59,89,180,1,1,225,40,4,4,2,2,2,2,0,0,0,1,0,1,0,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,7.563
28766938,100,0,7,7,1,0,39.93846,116.39459,0,8,1,1,3,1314,8,0,1,20,48,78,333,6,6,237,96,10,10,10,10,10,10,1,0,0,7,7,0,0,0.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.947
28768862,100,0,2,2,1,0,39.91954,116.51713,0,2,1,0,1,180,2,228,1,28,58,88,179,3,3,229,100,10,10,10,10,9,10,1,0,0,2,0,2,0,0.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,10.424
28771780,94,1,8,8,1,1,39.97196,115.64652,0,4,3,2,3,2603,4,0,1,26,56,86,353,1,1,191,100,10,10,10,10,10,10,0,0,0,4,4,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,64.027
28773008,100,1,1,1,1,0,40.11959,116.61179,0,2,1,1,1,318,2,50,1,26,56,86,176,8,8,227,100,10,10,10,10,10,10,0,0,0,1,1,0,0,1.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,27.986
28774359,100,1,1,1,1,0,39.99608,116.30145,0,4,1,2,3,601,4,0,1,14,39,69,156,3,3,222,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10.884
28775016,100,0,12,12,1,0,39.91518,116.6586,1,2,1,1,1,339,1,0,1,29,59,89,364,2,2,226,90,10,10,9,10,10,9,1,0,0,12,12,0,0,0.26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.484
28775509,100,0,2,2,1,0,39.82691,116.30137,1,2,1,1,1,401,1,0,1,30,60,90,180,2,2,180,90,10,9,10,10,10,7,1,0,0,2,2,0,0,0.33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,14.003
28777102,100,1,3,3,1,0,39.89999,116.3758,0,4,1,2,3,552,4,100,1,4,9,13,13,9,9,213,96,10,10,10,10,10,10,1,0,0,3,1,2,0,1.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,3.74
28778235,100,0,6,6,1,1,39.91655,116.46663,0,4,1,2,2,526,1,100,1,28,58,88,363,2,2,197,100,10,10,10,9,10,10,0,0,0,5,5,0,0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,6.235
28783297,96.53,0,2,2,1,0,39.93134,116.60576,0,1,1,1,1,159,1,60,2,0,0,0,0,1,1,229,100,10,10,10,10,8,10,1,0,0,2,0,2,0,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,17.916
28786798,100,0,1,1,1,0,40.32813,116.55966,0,8,2,4,4,1588,1,0,1,22,51,81,356,4,4,226,100,10,10,10,10,10,9,1,0,0,1,1,0,0,0.53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,46.416
28787366,94,1,6,6,1,0,39.84566,116.44846,1,4,1,1,2,401,1,0,1,30,60,90,180,1,1,102,100,10,10,10,10,10,10,1,0,0,6,5,1,0,0.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10.403
28787712,100,1,12,12,1,1,39.93145,116.46579,0,2,1,1,1,401,2,100,1,8,29,59,150,43,43,237,100,10,10,10,10,10,10,1,0,0,10,3,7,0,5.42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.983
28787857,90,0,5,5,1,0,39.76211,116.21483,0,2,1,1,1,269,1,0,1,29,59,89,89,4,4,139,93,9,9,9,9,9,8,1,0,0,5,5,0,0,0.85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,24.223
28788460,100,0,4,4,1,1,39.92377,116.61506,0,2,2,1,1,200,1,100,1,29,59,89,364,1,1,17,100,10,10,10,10,10,10,1,0,0,4,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,18.723
28788753,100,0,1,1,1,0,39.8944,116.33643,0,4,1,1,2,470,2,60,1,30,60,90,365,2,2,226,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.416
28788926,100,1,10,10,1,0,39.94597,116.41652,0,4,1,1,2,588,1,0,1,25,50,80,355,16,16,227,95,10,10,10,10,10,9,1,0,0,10,10,0,0,2.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2.515
28789066,25,0,1,1,1,0,39.58867,116.01876,1,12,3,7,7,1692,1,0,1,30,60,90,365,1,1,227,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,49.782
28789220,100,0,1,1,1,0,39.91469,116.4667,1,2,1,1,2,332,1,0,1,17,41,68,159,44,44,232,96,10,10,10,10,10,10,1,0,0,1,1,0,0,5.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.294
28789360,100,1,35,35,1,0,39.92073,116.27265,0,5,1,3,3,801,5,100,1,28,58,88,88,2,2,209,100,10,10,10,10,10,10,0,0,0,31,31,0,0,0.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10.539
